date,at,source,year,mon,day,seas
1978-12-02,3.3,noaa,1978,12,2,1978-1979
1978-12-03,2.5,noaa,1978,12,3,1978-1979
1978-12-04,3.6,noaa,1978,12,4,1978-1979
1978-12-05,3.2,noaa,1978,12,5,1978-1979
1978-12-06,4.8,noaa,1978,12,6,1978-1979
1978-12-07,1.1,noaa,1978,12,7,1978-1979
1978-12-08,-2.0,noaa,1978,12,8,1978-1979
1978-12-09,4.5,noaa,1978,12,9,1978-1979
1978-12-10,3.4,noaa,1978,12,10,1978-1979
1978-12-11,4.2,noaa,1978,12,11,1978-1979
1978-12-12,0.3,noaa,1978,12,12,1978-1979
1978-12-13,5.9,noaa,1978,12,13,1978-1979
1978-12-14,1.1,noaa,1978,12,14,1978-1979
1978-12-15,-1.0,noaa,1978,12,15,1978-1979
1978-12-16,-1.8,noaa,1978,12,16,1978-1979
1978-12-17,3.9,noaa,1978,12,17,1978-1979
1978-12-18,1.0,noaa,1978,12,18,1978-1979
1978-12-19,-0.7,noaa,1978,12,19,1978-1979
1978-12-20,-1.0,noaa,1978,12,20,1978-1979
1978-12-21,-0.4,noaa,1978,12,21,1978-1979
1978-12-22,-0.2,noaa,1978,12,22,1978-1979
1978-12-23,-1.0,noaa,1978,12,23,1978-1979
1978-12-24,-6.8,noaa,1978,12,24,1978-1979
1978-12-25,-10.7,noaa,1978,12,25,1978-1979
1978-12-26,-7.4,noaa,1978,12,26,1978-1979
1978-12-27,1.3,noaa,1978,12,27,1978-1979
1978-12-28,1.9,noaa,1978,12,28,1978-1979
1978-12-29,3.2,noaa,1978,12,29,1978-1979
1978-12-30,3.3,noaa,1978,12,30,1978-1979
1978-12-31,3.3,noaa,1978,12,31,1978-1979
1979-01-01,3.7,noaa,1979,1,1,1978-1979
1979-01-02,5.3,noaa,1979,1,2,1978-1979
1979-01-03,5.1,noaa,1979,1,3,1978-1979
1979-01-04,7.0,noaa,1979,1,4,1978-1979
1979-01-05,8.9,noaa,1979,1,5,1978-1979
1979-01-06,3.6,noaa,1979,1,6,1978-1979
1979-01-07,-2.9,noaa,1979,1,7,1978-1979
1979-01-08,1.1,noaa,1979,1,8,1978-1979
1979-01-09,-2.9,noaa,1979,1,9,1978-1979
1979-01-10,-5.0,noaa,1979,1,10,1978-1979
1979-01-11,-8.5,noaa,1979,1,11,1978-1979
1979-01-12,-12.6,noaa,1979,1,12,1978-1979
1979-01-13,-13.8,noaa,1979,1,13,1978-1979
1979-01-14,-12.2,noaa,1979,1,14,1978-1979
1979-01-15,-13.8,noaa,1979,1,15,1978-1979
1979-01-16,-15.8,noaa,1979,1,16,1978-1979
1979-01-17,-15.6,noaa,1979,1,17,1978-1979
1979-01-18,-12.4,noaa,1979,1,18,1978-1979
1979-01-19,-11.9,noaa,1979,1,19,1978-1979
1979-01-20,-11.3,noaa,1979,1,20,1978-1979
1979-01-21,-11.4,noaa,1979,1,21,1978-1979
1979-01-22,-4.1,noaa,1979,1,22,1978-1979
1979-01-23,-3.8,noaa,1979,1,23,1978-1979
1979-01-24,-11.0,noaa,1979,1,24,1978-1979
1979-01-25,-10.3,noaa,1979,1,25,1978-1979
1979-01-26,-7.2,noaa,1979,1,26,1978-1979
1979-01-27,-13.9,noaa,1979,1,27,1978-1979
1979-01-28,-18.7,noaa,1979,1,28,1978-1979
1979-01-29,-17.5,noaa,1979,1,29,1978-1979
1979-01-30,-14.5,noaa,1979,1,30,1978-1979
1979-01-31,-10.3,noaa,1979,1,31,1978-1979
1979-02-01,-9.4,noaa,1979,2,1,1978-1979
1979-02-02,-5.9,noaa,1979,2,2,1978-1979
1979-02-03,-0.9,noaa,1979,2,3,1978-1979
1979-02-04,-0.4,noaa,1979,2,4,1978-1979
1979-02-05,3.8,noaa,1979,2,5,1978-1979
1979-02-06,0.9,noaa,1979,2,6,1978-1979
1979-02-07,0.3,noaa,1979,2,7,1978-1979
1979-02-08,-2.2,noaa,1979,2,8,1978-1979
1979-02-09,2.7,noaa,1979,2,9,1978-1979
1979-02-10,4.8,noaa,1979,2,10,1978-1979
1979-02-11,0.4,noaa,1979,2,11,1978-1979
1979-02-12,1.6,noaa,1979,2,12,1978-1979
1979-02-13,4.2,noaa,1979,2,13,1978-1979
1979-02-14,-3.6,noaa,1979,2,14,1978-1979
1979-02-15,0.4,noaa,1979,2,15,1978-1979
1979-02-16,3.5,noaa,1979,2,16,1978-1979
1979-02-17,9.7,noaa,1979,2,17,1978-1979
1979-02-18,8.8,noaa,1979,2,18,1978-1979
1979-02-19,-1.3,noaa,1979,2,19,1978-1979
1979-02-20,-4.5,noaa,1979,2,20,1978-1979
1979-02-21,-4.9,noaa,1979,2,21,1978-1979
1979-02-22,-5.9,noaa,1979,2,22,1978-1979
1979-02-23,-4.5,noaa,1979,2,23,1978-1979
1979-02-24,-4.0,noaa,1979,2,24,1978-1979
1979-02-25,-2.9,noaa,1979,2,25,1978-1979
1979-02-26,-0.1,noaa,1979,2,26,1978-1979
1979-02-27,0.9,noaa,1979,2,27,1978-1979
1979-02-28,0.2,noaa,1979,2,28,1978-1979
1979-03-01,-3.8,noaa,1979,3,1,1978-1979
1979-03-02,-5.6,noaa,1979,3,2,1978-1979
1979-03-03,-3.7,noaa,1979,3,3,1978-1979
1979-03-04,-3.5,noaa,1979,3,4,1978-1979
1979-03-05,-3.2,noaa,1979,3,5,1978-1979
1979-03-06,-4.1,noaa,1979,3,6,1978-1979
1979-03-07,-2.7,noaa,1979,3,7,1978-1979
1979-03-08,-2.8,noaa,1979,3,8,1978-1979
1979-03-09,-1.1,noaa,1979,3,9,1978-1979
1979-03-10,-5.2,noaa,1979,3,10,1978-1979
1979-03-11,-7.0,noaa,1979,3,11,1978-1979
1979-03-12,-4.7,noaa,1979,3,12,1978-1979
1979-03-13,-2.3,noaa,1979,3,13,1978-1979
1979-03-14,-0.4,noaa,1979,3,14,1978-1979
1979-03-15,1.2,noaa,1979,3,15,1978-1979
1979-03-16,3.3,noaa,1979,3,16,1978-1979
1979-03-17,8.7,noaa,1979,3,17,1978-1979
1979-03-18,0.9,noaa,1979,3,18,1978-1979
1979-03-19,3.2,noaa,1979,3,19,1978-1979
1979-03-20,4.6,noaa,1979,3,20,1978-1979
1979-03-21,9.2,noaa,1979,3,21,1978-1979
1979-03-22,11.2,noaa,1979,3,22,1978-1979
1979-03-23,8.0,noaa,1979,3,23,1978-1979
1979-03-24,10.2,noaa,1979,3,24,1978-1979
1979-03-25,8.9,noaa,1979,3,25,1978-1979
1979-03-26,7.0,noaa,1979,3,26,1978-1979
1979-03-27,1.7,noaa,1979,3,27,1978-1979
1979-03-28,0.2,noaa,1979,3,28,1978-1979
1979-03-29,3.0,noaa,1979,3,29,1978-1979
1979-03-30,-1.3,noaa,1979,3,30,1978-1979
1979-03-31,-0.7,noaa,1979,3,31,1978-1979
1979-04-01,6.4,noaa,1979,4,1,1978-1979
1979-04-02,9.2,noaa,1979,4,2,1978-1979
1979-04-03,10.2,noaa,1979,4,3,1978-1979
1979-04-04,6.6,noaa,1979,4,4,1978-1979
1979-04-05,3.9,noaa,1979,4,5,1978-1979
1979-04-06,5.1,noaa,1979,4,6,1978-1979
1979-04-07,7.9,noaa,1979,4,7,1978-1979
1979-04-08,11.2,noaa,1979,4,8,1978-1979
1979-04-09,10.7,noaa,1979,4,9,1978-1979
1979-04-10,-4.1,noaa,1979,4,10,1978-1979
1979-04-11,-2.2,noaa,1979,4,11,1978-1979
1979-04-12,5.7,noaa,1979,4,12,1978-1979
1979-04-13,16.2,noaa,1979,4,13,1978-1979
1979-04-14,16.1,noaa,1979,4,14,1978-1979
1979-04-15,15.1,noaa,1979,4,15,1978-1979
1979-04-16,17.8,noaa,1979,4,16,1978-1979
1979-04-17,15.6,noaa,1979,4,17,1978-1979
1979-04-18,8.8,noaa,1979,4,18,1978-1979
1979-04-19,6.6,noaa,1979,4,19,1978-1979
1979-04-20,9.7,noaa,1979,4,20,1978-1979
1979-04-21,13.2,noaa,1979,4,21,1978-1979
1979-04-22,16.9,noaa,1979,4,22,1978-1979
1979-04-23,14.5,noaa,1979,4,23,1978-1979
1979-04-24,14.7,noaa,1979,4,24,1978-1979
1979-04-25,8.3,noaa,1979,4,25,1978-1979
1979-04-26,7.4,noaa,1979,4,26,1978-1979
1979-04-27,8.6,noaa,1979,4,27,1978-1979
1979-04-28,8.5,noaa,1979,4,28,1978-1979
1979-04-29,9.3,noaa,1979,4,29,1978-1979
1979-04-30,12.9,noaa,1979,4,30,1978-1979
1979-11-01,6.6,noaa,1979,11,1,1979-1980
1979-11-02,7.5,noaa,1979,11,2,1979-1980
1979-11-03,9.2,noaa,1979,11,3,1979-1980
1979-11-04,13.8,noaa,1979,11,4,1979-1980
1979-11-05,7.9,noaa,1979,11,5,1979-1980
1979-11-06,1.0,noaa,1979,11,6,1979-1980
1979-11-07,-3.5,noaa,1979,11,7,1979-1980
1979-11-08,-6.4,noaa,1979,11,8,1979-1980
1979-11-09,-7.1,noaa,1979,11,9,1979-1980
1979-11-10,-5.4,noaa,1979,11,10,1979-1980
1979-11-11,1.4,noaa,1979,11,11,1979-1980
1979-11-12,3.5,noaa,1979,11,12,1979-1980
1979-11-13,1.0,noaa,1979,11,13,1979-1980
1979-11-14,0.6,noaa,1979,11,14,1979-1980
1979-11-15,-2.1,noaa,1979,11,15,1979-1980
1979-11-16,-2.2,noaa,1979,11,16,1979-1980
1979-11-17,-1.9,noaa,1979,11,17,1979-1980
1979-11-18,1.5,noaa,1979,11,18,1979-1980
1979-11-19,-3.7,noaa,1979,11,19,1979-1980
1979-11-20,-7.0,noaa,1979,11,20,1979-1980
1979-11-21,-3.5,noaa,1979,11,21,1979-1980
1979-11-22,-4.2,noaa,1979,11,22,1979-1980
1979-11-23,-4.6,noaa,1979,11,23,1979-1980
1979-11-24,-2.3,noaa,1979,11,24,1979-1980
1979-11-25,0.7,noaa,1979,11,25,1979-1980
1979-11-26,-0.8,noaa,1979,11,26,1979-1980
1979-11-27,-0.5,noaa,1979,11,27,1979-1980
1979-11-28,1.5,noaa,1979,11,28,1979-1980
1979-11-29,-0.5,noaa,1979,11,29,1979-1980
1979-11-30,3.4,noaa,1979,11,30,1979-1980
1979-12-01,8.8,noaa,1979,12,1,1979-1980
1979-12-02,6.9,noaa,1979,12,2,1979-1980
1979-12-03,5.7,noaa,1979,12,3,1979-1980
1979-12-04,1.1,noaa,1979,12,4,1979-1980
1979-12-05,2.3,noaa,1979,12,5,1979-1980
1979-12-06,1.7,noaa,1979,12,6,1979-1980
1979-12-07,1.7,noaa,1979,12,7,1979-1980
1979-12-08,6.6,noaa,1979,12,8,1979-1980
1979-12-09,6.4,noaa,1979,12,9,1979-1980
1979-12-10,6.1,noaa,1979,12,10,1979-1980
1979-12-11,2.1,noaa,1979,12,11,1979-1980
1979-12-12,0.8,noaa,1979,12,12,1979-1980
1979-12-13,-1.2,noaa,1979,12,13,1979-1980
1979-12-14,-2.3,noaa,1979,12,14,1979-1980
1979-12-15,-2.5,noaa,1979,12,15,1979-1980
1979-12-16,-0.6,noaa,1979,12,16,1979-1980
1979-12-17,0.1,noaa,1979,12,17,1979-1980
1979-12-18,2.0,noaa,1979,12,18,1979-1980
1979-12-19,2.0,noaa,1979,12,19,1979-1980
1979-12-20,-1.0,noaa,1979,12,20,1979-1980
1979-12-21,-1.8,noaa,1979,12,21,1979-1980
1979-12-22,0.1,noaa,1979,12,22,1979-1980
1979-12-23,-3.6,noaa,1979,12,23,1979-1980
1979-12-24,-4.5,noaa,1979,12,24,1979-1980
1979-12-25,-6.0,noaa,1979,12,25,1979-1980
1979-12-26,-8.5,noaa,1979,12,26,1979-1980
1979-12-27,-1.3,noaa,1979,12,27,1979-1980
1979-12-28,1.2,noaa,1979,12,28,1979-1980
1979-12-29,-0.6,noaa,1979,12,29,1979-1980
1979-12-30,0.3,noaa,1979,12,30,1979-1980
1979-12-31,-3.6,noaa,1979,12,31,1979-1980
1980-01-01,-6.3,noaa,1980,1,1,1979-1980
1980-01-02,-7.4,noaa,1980,1,2,1979-1980
1980-01-03,-8.4,noaa,1980,1,3,1979-1980
1980-01-04,-8.7,noaa,1980,1,4,1979-1980
1980-01-05,-8.5,noaa,1980,1,5,1979-1980
1980-01-06,-6.0,noaa,1980,1,6,1979-1980
1980-01-07,-2.2,noaa,1980,1,7,1979-1980
1980-01-08,0.5,noaa,1980,1,8,1979-1980
1980-01-09,-1.2,noaa,1980,1,9,1979-1980
1980-01-10,-0.7,noaa,1980,1,10,1979-1980
1980-01-11,-5.4,noaa,1980,1,11,1979-1980
1980-01-12,-6.9,noaa,1980,1,12,1979-1980
1980-01-13,-2.3,noaa,1980,1,13,1979-1980
1980-01-14,-1.9,noaa,1980,1,14,1979-1980
1980-01-15,-2.3,noaa,1980,1,15,1979-1980
1980-01-16,-6.3,noaa,1980,1,16,1979-1980
1980-01-17,-11.1,noaa,1980,1,17,1979-1980
1980-01-18,-11.8,noaa,1980,1,18,1979-1980
1980-01-19,-3.3,noaa,1980,1,19,1979-1980
1980-01-20,-3.0,noaa,1980,1,20,1979-1980
1980-01-21,-1.8,noaa,1980,1,21,1979-1980
1980-01-22,0.0,noaa,1980,1,22,1979-1980
1980-01-23,-2.6,noaa,1980,1,23,1979-1980
1980-01-24,-12.1,noaa,1980,1,24,1979-1980
1980-01-25,-13.6,noaa,1980,1,25,1979-1980
1980-01-26,-13.4,noaa,1980,1,26,1979-1980
1980-01-27,-16.1,noaa,1980,1,27,1979-1980
1980-01-28,-16.4,noaa,1980,1,28,1979-1980
1980-01-29,-10.6,noaa,1980,1,29,1979-1980
1980-01-30,-7.2,noaa,1980,1,30,1979-1980
1980-01-31,-6.7,noaa,1980,1,31,1979-1980
1980-02-01,-8.5,noaa,1980,2,1,1979-1980
1980-02-02,-10.8,noaa,1980,2,2,1979-1980
1980-02-03,-12.7,noaa,1980,2,3,1979-1980
1980-02-04,-14.3,noaa,1980,2,4,1979-1980
1980-02-05,-12.2,noaa,1980,2,5,1979-1980
1980-02-06,-12.3,noaa,1980,2,6,1979-1980
1980-02-07,-12.1,noaa,1980,2,7,1979-1980
1980-02-08,-12.1,noaa,1980,2,8,1979-1980
1980-02-09,-14.2,noaa,1980,2,9,1979-1980
1980-02-10,-15.1,noaa,1980,2,10,1979-1980
1980-02-11,-11.3,noaa,1980,2,11,1979-1980
1980-02-12,-6.6,noaa,1980,2,12,1979-1980
1980-02-13,-0.4,noaa,1980,2,13,1979-1980
1980-02-14,1.6,noaa,1980,2,14,1979-1980
1980-02-15,-0.6,noaa,1980,2,15,1979-1980
1980-02-16,-1.4,noaa,1980,2,16,1979-1980
1980-02-17,-1.4,noaa,1980,2,17,1979-1980
1980-02-18,-1.3,noaa,1980,2,18,1979-1980
1980-02-19,-1.0,noaa,1980,2,19,1979-1980
1980-02-20,2.2,noaa,1980,2,20,1979-1980
1980-02-21,0.1,noaa,1980,2,21,1979-1980
1980-02-22,-1.4,noaa,1980,2,22,1979-1980
1980-02-23,-3.7,noaa,1980,2,23,1979-1980
1980-02-24,-2.8,noaa,1980,2,24,1979-1980
1980-02-25,-5.0,noaa,1980,2,25,1979-1980
1980-02-26,-6.0,noaa,1980,2,26,1979-1980
1980-02-27,-5.5,noaa,1980,2,27,1979-1980
1980-02-28,-5.4,noaa,1980,2,28,1979-1980
1980-02-29,-5.8,noaa,1980,2,29,1979-1980
1980-03-01,-4.1,noaa,1980,3,1,1979-1980
1980-03-02,-4.8,noaa,1980,3,2,1979-1980
1980-03-03,-1.8,noaa,1980,3,3,1979-1980
1980-03-04,3.1,noaa,1980,3,4,1979-1980
1980-03-05,0.8,noaa,1980,3,5,1979-1980
1980-03-06,0.3,noaa,1980,3,6,1979-1980
1980-03-07,0.6,noaa,1980,3,7,1979-1980
1980-03-08,-3.1,noaa,1980,3,8,1979-1980
1980-03-09,-9.5,noaa,1980,3,9,1979-1980
1980-03-10,-10.6,noaa,1980,3,10,1979-1980
1980-03-11,-9.3,noaa,1980,3,11,1979-1980
1980-03-12,-6.1,noaa,1980,3,12,1979-1980
1980-03-13,-1.3,noaa,1980,3,13,1979-1980
1980-03-14,-0.5,noaa,1980,3,14,1979-1980
1980-03-15,5.6,noaa,1980,3,15,1979-1980
1980-03-16,-2.0,noaa,1980,3,16,1979-1980
1980-03-17,-4.8,noaa,1980,3,17,1979-1980
1980-03-18,-3.0,noaa,1980,3,18,1979-1980
1980-03-19,-0.3,noaa,1980,3,19,1979-1980
1980-03-20,3.0,noaa,1980,3,20,1979-1980
1980-03-21,5.5,noaa,1980,3,21,1979-1980
1980-03-22,1.7,noaa,1980,3,22,1979-1980
1980-03-23,3.0,noaa,1980,3,23,1979-1980
1980-03-24,7.1,noaa,1980,3,24,1979-1980
1980-03-25,11.2,noaa,1980,3,25,1979-1980
1980-03-26,6.8,noaa,1980,3,26,1979-1980
1980-03-27,-1.0,noaa,1980,3,27,1979-1980
1980-03-28,-0.7,noaa,1980,3,28,1979-1980
1980-03-29,0.4,noaa,1980,3,29,1979-1980
1980-03-30,4.0,noaa,1980,3,30,1979-1980
1980-03-31,10.8,noaa,1980,3,31,1979-1980
1980-04-01,11.3,noaa,1980,4,1,1979-1980
1980-04-02,7.9,noaa,1980,4,2,1979-1980
1980-04-03,4.6,noaa,1980,4,3,1979-1980
1980-04-04,7.1,noaa,1980,4,4,1979-1980
1980-04-05,13.1,noaa,1980,4,5,1979-1980
1980-04-06,12.2,noaa,1980,4,6,1979-1980
1980-04-07,11.9,noaa,1980,4,7,1979-1980
1980-04-08,11.5,noaa,1980,4,8,1979-1980
1980-04-09,9.1,noaa,1980,4,9,1979-1980
1980-04-10,5.0,noaa,1980,4,10,1979-1980
1980-04-11,5.0,noaa,1980,4,11,1979-1980
1980-04-12,9.3,noaa,1980,4,12,1979-1980
1980-04-13,14.0,noaa,1980,4,13,1979-1980
1980-04-14,19.1,noaa,1980,4,14,1979-1980
1980-04-15,20.1,noaa,1980,4,15,1979-1980
1980-04-16,20.8,noaa,1980,4,16,1979-1980
1980-04-17,19.8,noaa,1980,4,17,1979-1980
1980-04-18,14.5,noaa,1980,4,18,1979-1980
1980-04-19,9.2,noaa,1980,4,19,1979-1980
1980-04-20,11.1,noaa,1980,4,20,1979-1980
1980-04-21,8.8,noaa,1980,4,21,1979-1980
1980-04-22,8.8,noaa,1980,4,22,1979-1980
1980-04-23,10.5,noaa,1980,4,23,1979-1980
1980-04-24,11.3,noaa,1980,4,24,1979-1980
1980-04-25,10.3,noaa,1980,4,25,1979-1980
1980-04-26,12.4,noaa,1980,4,26,1979-1980
1980-04-27,14.6,noaa,1980,4,27,1979-1980
1980-04-28,16.7,noaa,1980,4,28,1979-1980
1980-04-29,13.0,noaa,1980,4,29,1979-1980
1980-04-30,13.1,noaa,1980,4,30,1979-1980
1980-11-01,8.4,noaa,1980,11,1,1980-1981
1980-11-02,9.3,noaa,1980,11,2,1980-1981
1980-11-03,10.2,noaa,1980,11,3,1980-1981
1980-11-04,11.8,noaa,1980,11,4,1980-1981
1980-11-05,7.6,noaa,1980,11,5,1980-1981
1980-11-06,7.0,noaa,1980,11,6,1980-1981
1980-11-07,6.3,noaa,1980,11,7,1980-1981
1980-11-08,9.0,noaa,1980,11,8,1980-1981
1980-11-09,7.6,noaa,1980,11,9,1980-1981
1980-11-10,8.9,noaa,1980,11,10,1980-1981
1980-11-11,11.4,noaa,1980,11,11,1980-1981
1980-11-12,12.6,noaa,1980,11,12,1980-1981
1980-11-13,14.3,noaa,1980,11,13,1980-1981
1980-11-14,11.6,noaa,1980,11,14,1980-1981
1980-11-15,9.3,noaa,1980,11,15,1980-1981
1980-11-16,7.2,noaa,1980,11,16,1980-1981
1980-11-17,8.0,noaa,1980,11,17,1980-1981
1980-11-18,9.0,noaa,1980,11,18,1980-1981
1980-11-19,2.1,noaa,1980,11,19,1980-1981
1980-11-20,-2.0,noaa,1980,11,20,1980-1981
1980-11-21,-0.3,noaa,1980,11,21,1980-1981
1980-11-22,3.5,noaa,1980,11,22,1980-1981
1980-11-23,4.7,noaa,1980,11,23,1980-1981
1980-11-24,6.1,noaa,1980,11,24,1980-1981
1980-11-25,4.7,noaa,1980,11,25,1980-1981
1980-11-26,4.0,noaa,1980,11,26,1980-1981
1980-11-27,4.2,noaa,1980,11,27,1980-1981
1980-11-28,5.3,noaa,1980,11,28,1980-1981
1980-11-29,5.0,noaa,1980,11,29,1980-1981
1980-11-30,-1.1,noaa,1980,11,30,1980-1981
1980-12-01,-2.0,noaa,1980,12,1,1980-1981
1980-12-02,3.7,noaa,1980,12,2,1980-1981
1980-12-03,4.9,noaa,1980,12,3,1980-1981
1980-12-04,2.6,noaa,1980,12,4,1980-1981
1980-12-05,2.3,noaa,1980,12,5,1980-1981
1980-12-06,3.2,noaa,1980,12,6,1980-1981
1980-12-07,-0.3,noaa,1980,12,7,1980-1981
1980-12-08,2.7,noaa,1980,12,8,1980-1981
1980-12-09,2.2,noaa,1980,12,9,1980-1981
1980-12-10,1.9,noaa,1980,12,10,1980-1981
1980-12-11,5.1,noaa,1980,12,11,1980-1981
1980-12-12,9.8,noaa,1980,12,12,1980-1981
1980-12-13,5.1,noaa,1980,12,13,1980-1981
1980-12-14,3.2,noaa,1980,12,14,1980-1981
1980-12-15,-0.5,noaa,1980,12,15,1980-1981
1980-12-16,-0.9,noaa,1980,12,16,1980-1981
1980-12-17,-1.7,noaa,1980,12,17,1980-1981
1980-12-18,-3.2,noaa,1980,12,18,1980-1981
1980-12-19,-3.3,noaa,1980,12,19,1980-1981
1980-12-20,-4.2,noaa,1980,12,20,1980-1981
1980-12-21,-4.9,noaa,1980,12,21,1980-1981
1980-12-22,-5.5,noaa,1980,12,22,1980-1981
1980-12-23,-6.8,noaa,1980,12,23,1980-1981
1980-12-24,-6.5,noaa,1980,12,24,1980-1981
1980-12-25,-2.2,noaa,1980,12,25,1980-1981
1980-12-26,0.7,noaa,1980,12,26,1980-1981
1980-12-27,1.4,noaa,1980,12,27,1980-1981
1980-12-28,-2.2,noaa,1980,12,28,1980-1981
1980-12-29,-1.9,noaa,1980,12,29,1980-1981
1980-12-30,-1.4,noaa,1980,12,30,1980-1981
1980-12-31,3.2,noaa,1980,12,31,1980-1981
1981-01-01,-0.2,noaa,1981,1,1,1980-1981
1981-01-02,0.8,noaa,1981,1,2,1980-1981
1981-01-03,-3.8,noaa,1981,1,3,1980-1981
1981-01-04,-4.3,noaa,1981,1,4,1980-1981
1981-01-05,-3.8,noaa,1981,1,5,1980-1981
1981-01-06,-1.5,noaa,1981,1,6,1980-1981
1981-01-07,-3.5,noaa,1981,1,7,1980-1981
1981-01-08,-3.2,noaa,1981,1,8,1980-1981
1981-01-09,-1.8,noaa,1981,1,9,1980-1981
1981-01-10,2.6,noaa,1981,1,10,1980-1981
1981-01-11,-0.4,noaa,1981,1,11,1980-1981
1981-01-12,3.7,noaa,1981,1,12,1980-1981
1981-01-13,4.2,noaa,1981,1,13,1980-1981
1981-01-14,3.2,noaa,1981,1,14,1980-1981
1981-01-15,-1.4,noaa,1981,1,15,1980-1981
1981-01-16,-4.8,noaa,1981,1,16,1980-1981
1981-01-17,-5.0,noaa,1981,1,17,1980-1981
1981-01-18,-2.2,noaa,1981,1,18,1980-1981
1981-01-19,-0.6,noaa,1981,1,19,1980-1981
1981-01-20,-9.0,noaa,1981,1,20,1980-1981
1981-01-21,-15.6,noaa,1981,1,21,1980-1981
1981-01-22,-16.2,noaa,1981,1,22,1980-1981
1981-01-23,-17.0,noaa,1981,1,23,1980-1981
1981-01-24,-17.7,noaa,1981,1,24,1980-1981
1981-01-25,-15.7,noaa,1981,1,25,1980-1981
1981-01-26,-12.3,noaa,1981,1,26,1980-1981
1981-01-27,-3.5,noaa,1981,1,27,1980-1981
1981-01-28,-1.4,noaa,1981,1,28,1980-1981
1981-01-29,-1.8,noaa,1981,1,29,1980-1981
1981-01-30,-4.5,noaa,1981,1,30,1980-1981
1981-01-31,-7.4,noaa,1981,1,31,1980-1981
1981-02-01,-8.1,noaa,1981,2,1,1980-1981
1981-02-02,-3.0,noaa,1981,2,2,1980-1981
1981-02-03,-0.2,noaa,1981,2,3,1980-1981
1981-02-04,-2.0,noaa,1981,2,4,1980-1981
1981-02-05,-1.6,noaa,1981,2,5,1980-1981
1981-02-06,-3.1,noaa,1981,2,6,1980-1981
1981-02-07,-4.3,noaa,1981,2,7,1980-1981
1981-02-08,-0.2,noaa,1981,2,8,1980-1981
1981-02-09,2.7,noaa,1981,2,9,1980-1981
1981-02-10,1.0,noaa,1981,2,10,1980-1981
1981-02-11,3.9,noaa,1981,2,11,1980-1981
1981-02-12,1.2,noaa,1981,2,12,1980-1981
1981-02-13,-2.4,noaa,1981,2,13,1980-1981
1981-02-14,-4.2,noaa,1981,2,14,1980-1981
1981-02-15,-7.1,noaa,1981,2,15,1980-1981
1981-02-16,-6.9,noaa,1981,2,16,1980-1981
1981-02-17,-6.6,noaa,1981,2,17,1980-1981
1981-02-18,-9.9,noaa,1981,2,18,1980-1981
1981-02-19,-10.3,noaa,1981,2,19,1980-1981
1981-02-20,-7.1,noaa,1981,2,20,1980-1981
1981-02-21,-10.8,noaa,1981,2,21,1980-1981
1981-02-22,-15.4,noaa,1981,2,22,1980-1981
1981-02-23,-11.5,noaa,1981,2,23,1980-1981
1981-02-24,-10.2,noaa,1981,2,24,1980-1981
1981-02-25,-5.9,noaa,1981,2,25,1980-1981
1981-02-26,-4.4,noaa,1981,2,26,1980-1981
1981-02-27,-1.5,noaa,1981,2,27,1980-1981
1981-02-28,-1.8,noaa,1981,2,28,1980-1981
1981-03-01,-1.1,noaa,1981,3,1,1980-1981
1981-03-02,-1.0,noaa,1981,3,2,1980-1981
1981-03-03,-1.9,noaa,1981,3,3,1980-1981
1981-03-04,1.4,noaa,1981,3,4,1980-1981
1981-03-05,4.7,noaa,1981,3,5,1980-1981
1981-03-06,3.2,noaa,1981,3,6,1980-1981
1981-03-07,3.3,noaa,1981,3,7,1980-1981
1981-03-08,6.3,noaa,1981,3,8,1980-1981
1981-03-09,3.0,noaa,1981,3,9,1980-1981
1981-03-10,4.7,noaa,1981,3,10,1980-1981
1981-03-11,5.8,noaa,1981,3,11,1980-1981
1981-03-12,6.4,noaa,1981,3,12,1980-1981
1981-03-13,10.3,noaa,1981,3,13,1980-1981
1981-03-14,11.8,noaa,1981,3,14,1980-1981
1981-03-15,12.3,noaa,1981,3,15,1980-1981
1981-03-16,7.2,noaa,1981,3,16,1980-1981
1981-03-17,3.2,noaa,1981,3,17,1980-1981
1981-03-18,4.1,noaa,1981,3,18,1980-1981
1981-03-19,2.7,noaa,1981,3,19,1980-1981
1981-03-20,2.9,noaa,1981,3,20,1980-1981
1981-03-21,4.0,noaa,1981,3,21,1980-1981
1981-03-22,4.2,noaa,1981,3,22,1980-1981
1981-03-23,8.4,noaa,1981,3,23,1980-1981
1981-03-24,12.4,noaa,1981,3,24,1980-1981
1981-03-25,7.0,noaa,1981,3,25,1980-1981
1981-03-26,7.6,noaa,1981,3,26,1980-1981
1981-03-27,11.8,noaa,1981,3,27,1980-1981
1981-03-28,13.4,noaa,1981,3,28,1980-1981
1981-03-29,12.6,noaa,1981,3,29,1980-1981
1981-03-30,10.1,noaa,1981,3,30,1980-1981
1981-03-31,8.1,noaa,1981,3,31,1980-1981
1981-04-01,10.5,noaa,1981,4,1,1980-1981
1981-04-02,14.0,noaa,1981,4,2,1980-1981
1981-04-03,15.0,noaa,1981,4,3,1980-1981
1981-04-04,2.8,noaa,1981,4,4,1980-1981
1981-04-05,5.3,noaa,1981,4,5,1980-1981
1981-04-06,8.9,noaa,1981,4,6,1980-1981
1981-04-07,9.5,noaa,1981,4,7,1980-1981
